num_one,num_two,num_three,disc_one,disc_two,disc_three,label_sitting
0.999945,0.041079,0.037315,1,0,0,1
0.999494,0.00423,-0.009774,0,0,1,1
0.999272,0.001795,0.003659,0,0,1,1
0.998982,0.001275,-0.000512,0,0,1,1
0.998945,0.00135,-0.001244,0,0,1,1
0.998881,0.001348,-0.000687,0,0,1,1
1.000014,0.023534,-0.022043,0,0,1,1
0.999122,0.002058,-0.000988,0,0,1,1
0.998868,0.001822,-0.002417,0,0,1,1
0.998712,0.00529,-0.00715,0,0,1,1
0.998821,0.003741,-0.002534,0,0,1,1
0.998541,0.001679,0.002559,0,0,1,1
0.99889,0.001539,-0.000674,0,0,1,1
1.005199,0.067521,0.053594,0,0,1,1
1.000845,0.047244,0.039046,0,0,1,1
0.999275,0.001783,0.002701,0,0,1,1
1.002488,0.058023,0.123153,0,0,1,1
0.998939,0.001299,-0.001491,0,0,1,1
0.998805,0.001423,-0.00115,0,0,1,1
0.998973,0.001145,-0.000652,0,0,1,1
0.998941,0.00123,-0.001652,0,0,1,1
0.998785,0.001441,0.000911,0,0,1,1
0.998979,0.0011,0.000618,0,0,1,1
0.99893,0.001442,-0.000997,0,0,1,1
1.002424,0.061467,-0.12236,0,1,0,1
1.003225,0.003711,0.002782,0,1,0,1
1.006115,0.083527,0.127394,1,0,0,1
1.002566,0.001721,-0.00183,1,0,0,1
1.002533,0.001358,-0.000895,0,0,1,1
1.002712,0.006552,0.011073,0,0,1,1
1.002208,0.004336,-0.007857,0,0,1,1
1.002251,0.001362,-0.002328,0,0,1,1
1.002195,0.002545,-0.005291,0,0,1,1
1.002228,0.002761,0.002741,0,0,1,1
1.002051,0.001685,-0.002135,0,0,1,1
1.002094,0.001734,-0.003036,0,0,1,1
1.002052,0.001078,0.000898,0,0,1,1
1.001998,0.003258,-0.004876,0,0,1,1
1.002002,0.002045,-0.002575,0,0,1,1
1.001976,0.001789,0.002332,0,0,1,1
1.001938,0.002077,-0.003238,0,0,1,1
1.001762,0.003405,-0.008202,0,0,1,1
1.001955,0.001163,-0.001019,0,0,1,1
1.002143,0.001267,0.001199,0,0,1,1
1.001951,0.001095,-0.000809,0,0,1,1
1.010279,0.094625,0.122609,0,0,1,1
1.002062,0.014751,-0.017612,0,0,1,1
1.000459,0.011432,-0.009004,0,0,1,1
1.001896,0.00175,-0.00348,0,0,1,1
1.001709,0.00119,-0.001014,0,0,1,1
1.001661,0.001432,0.001167,0,0,1,1
1.001495,0.00183,0.003018,0,0,1,1
1.001472,0.001381,-0.001038,0,0,1,1
1.001292,0.001564,-0.002213,0,0,1,1
1.001307,0.001114,0.000606,0,0,1,1
1.001216,0.00126,0.002094,0,0,1,1
1.001291,0.001917,-0.001519,0,0,1,1
1.001122,0.001384,-0.002126,0,0,1,1
1.001281,0.002131,0.001876,0,0,1,1
1.001367,0.003968,-0.005747,0,0,1,1
1.00147,0.003195,0.008442,0,0,1,1
0.998193,0.001577,0.001449,0,0,1,1
1.004331,0.097127,-0.036043,0,0,1,1
0.997822,0.001594,-0.001735,0,0,1,1
0.998174,0.004811,0.007781,0,0,1,1
0.99809,0.001225,0.000864,0,0,1,1
0.998257,0.001297,-0.000895,0,0,1,1
0.998478,0.003695,0.009618,0,0,1,1
0.998012,0.001344,-0.001358,0,0,1,1
0.998472,0.001709,-0.003193,0,0,1,1
0.99849,0.004203,-0.009222,0,0,1,1
0.998606,0.001398,0.001247,0,0,1,1
0.998553,0.001032,-0.00014,0,0,1,1
0.99895,0.002395,0.005256,0,0,1,1
0.998966,0.001227,-0.000661,0,0,1,1
1.007946,0.088811,0.156362,0,0,1,1
1.011817,0.198744,0.120703,1,0,0,0
1.074666,0.468269,0.385363,0,0,1,0
1.077733,0.484447,0.399201,0,0,1,0
1.052673,0.409381,0.391408,0,0,1,0
1.0416,0.387735,0.342298,0,0,1,0
1.005282,0.122855,0.174558,0,0,1,0
0.990843,0.02026,-0.010188,0,0,1,0
0.99136,0.02086,-0.00733,0,0,1,0
0.992519,0.07056,0.118218,0,0,1,0
1.03998,0.24893,0.271289,0,0,1,0
1.005086,0.106339,0.157676,0,0,1,0
0.992449,0.034156,0.044217,0,0,1,0
0.991868,0.026041,0.028055,0,0,1,0
1.037471,0.239181,0.349948,0,0,1,0
0.999936,0.003003,-0.002684,0,0,1,1
1.006199,0.077643,0.090709,1,0,0,1
1.005859,0.055303,0.114203,0,0,1,1
1.002803,0.017321,-0.020215,0,0,1,1
1.004285,0.021557,-0.019721,0,0,1,1
1.00491,0.034042,-0.046243,0,0,1,1
1.004098,0.011033,0.002322,0,0,1,1
1.005174,0.015023,0.011431,0,0,1,1
1.004011,0.020747,0.009471,0,0,1,1
1.005644,0.032246,0.032038,0,0,1,1
1.005635,0.011433,0.004781,0,0,1,1
1.005048,0.01469,0.007488,0,0,1,1
1.005273,0.032274,0.043681,0,0,1,1
1.023781,0.197978,0.246867,0,0,1,0
1.067659,0.375023,0.348957,0,0,1,0
1.064131,0.404511,0.310505,0,0,1,0
1.021702,0.231743,0.26119,0,0,1,0
0.999782,0.001115,0.0003,0,0,1,0
1.077874,0.204386,0.234522,0,0,1,0
1.005177,0.033375,0.028041,1,0,0,1
1.003707,0.035537,0.042122,1,0,0,1
1.003142,0.011803,-0.01564,0,0,1,1
1.003377,0.017545,-0.013496,0,0,1,1
1.003437,0.020483,-0.021545,0,0,1,1
1.003372,0.007065,0.004471,0,0,1,1
1.002959,0.02566,-0.029861,0,0,1,1
1.006919,0.115206,0.248612,0,0,1,1
1.004318,0.102336,0.165,0,0,1,1
1.003528,0.007966,0.023048,0,0,1,1
1.003218,0.001046,-0.00042,0,0,1,1
1.00313,0.001047,-0.000294,0,0,1,1
1.011965,0.113868,0.138764,0,0,1,1
1.008285,0.103391,0.133454,0,0,1,1
1.002843,0.000982,0.000288,0,0,1,1
1.002565,0.001001,-0.000343,0,0,1,1
1.002523,0.000959,-0.000534,0,0,1,1
1.002481,0.000989,-0.000586,0,0,1,1
1.002366,0.000953,0.000303,0,0,1,1
1.010948,0.100402,0.202343,0,0,1,1
1.001642,0.026804,-0.027437,0,0,1,1
0.998624,0.014171,-0.024838,0,0,1,1
0.998703,0.001017,-0.000679,0,0,1,1
0.99869,0.001023,0.000296,0,0,1,1
0.998947,0.00171,0.001957,0,0,1,1
0.998852,0.001032,-0.000333,0,0,1,1
0.998824,0.001081,-0.000492,0,0,1,1
0.999055,0.001043,-0.000632,0,0,1,1
0.999056,0.001082,-0.000678,0,0,1,1
0.999313,0.001038,0.000721,0,0,1,1
0.999339,0.001145,-0.000533,0,0,1,1
0.999231,0.001396,0.00132,0,0,1,1
0.999166,0.001755,0.003083,0,0,1,1
1.010941,0.120745,0.162043,0,0,1,1
1.00357,0.020425,-0.022391,0,0,1,1
1.024546,0.212024,0.288225,0,0,1,1
1.004833,0.039532,0.039519,0,0,1,1
1.006661,0.079203,0.110407,0,0,1,1
1.00692,0.119676,0.294604,0,0,1,1
1.027477,0.259377,0.373825,0,0,1,1
1.101266,0.582199,0.642804,0,0,1,1
1.046532,0.387522,0.38686,0,0,1,1
0.99753,0.156359,0.218183,0,0,1,1
0.991205,0.031586,-0.015372,0,0,1,1
0.993883,0.028644,0.023444,0,0,1,1
1.051303,0.414541,0.369167,0,0,1,1
1.004425,0.135287,0.17881,0,0,1,1
1.038731,0.410606,0.666426,0,0,1,1
1.006599,0.099922,0.166104,0,0,1,1
1.006931,0.197034,0.558127,0,0,1,1
1.000738,0.170061,0.433501,0,0,1,1
1.002984,0.043164,0.050803,0,0,1,1
1.00266,0.020467,-0.008455,0,0,1,1
1.012096,0.159063,0.258024,0,0,1,1
0.996724,0.000953,0.00046,0,0,1,1
0.997791,0.001204,0.000636,0,0,1,1
0.99382,0.00101,0.000526,0,0,1,1
0.995091,0.008503,-0.002546,0,0,1,1
1.001999,0.120845,0.196384,0,0,1,1
0.994992,0.043434,-0.052291,0,0,1,1
0.994933,0.001089,-0.000477,0,0,1,1
0.995008,0.001004,0.000441,0,0,1,1
0.995074,0.001019,-0.00044,0,0,1,1
0.995149,0.005509,0.010141,0,0,1,1
0.995255,0.001333,0.001046,0,0,1,1
0.995316,0.001293,-0.000459,0,0,1,1
0.995397,0.001199,0.000432,0,0,1,1
0.995559,0.00156,0.000884,0,0,1,1
0.995599,0.001355,0.000698,0,0,1,1
0.995759,0.001375,0.000759,0,0,1,1
0.995707,0.001203,0.000628,0,0,1,1
0.995998,0.000966,0.000388,0,0,1,1
0.996022,0.000969,0.000284,0,0,1,1
0.996036,0.000944,0.000403,0,0,1,1
0.99606,0.001002,-0.000481,0,0,1,1
0.996211,0.000962,-0.000258,0,0,1,1
0.996223,0.000929,0.000342,0,0,1,1
0.996224,0.000936,0.000264,0,0,1,1
0.996318,0.000978,-0.000276,0,0,1,1
0.996415,0.000944,-0.000418,0,0,1,1
0.996476,0.001,0.00053,0,0,1,1
0.99648,0.000946,0.000447,0,0,1,1
0.996544,0.00098,-0.000414,0,0,1,1
0.996601,0.000946,0.000478,0,0,1,1
0.996661,0.000988,-0.000335,0,0,1,1
0.996713,0.000932,-0.000349,0,0,1,1
0.9968,0.000988,-0.000436,0,0,1,1
0.996863,0.000983,-0.000377,0,0,1,1
0.996813,0.000942,-0.00055,0,0,1,1
0.996815,0.000987,0.000283,0,0,1,1
0.996905,0.000965,0.000162,0,0,1,1
0.996912,0.000969,0.000482,0,0,1,1
0.997061,0.000931,-0.000204,0,0,1,1
0.997013,0.000988,0.000338,0,0,1,1
0.99711,0.00091,-0.000412,0,0,1,1
0.997159,0.001003,-0.000524,0,0,1,1
0.997062,0.000956,-0.000416,0,0,1,1
0.997065,0.000954,-0.000363,0,0,1,1
0.997031,0.000913,0.000265,0,0,1,1
0.997153,0.000941,0.00041,0,0,1,1
0.997161,0.000985,0.000202,0,0,1,1
0.997213,0.000995,0.000316,0,0,1,1
0.996818,0.00093,0.000505,0,0,1,1
0.996782,0.000956,0.000037,0,0,1,1
0.996792,0.000972,-0.000363,0,0,1,1
0.996896,0.00098,-0.000268,0,0,1,1
0.996809,0.000937,-0.000184,0,0,1,1
0.996849,0.000942,0.00028,0,0,1,1
0.996838,0.000986,-0.000387,0,0,1,1
0.996801,0.000898,-0.00044,0,0,1,1
0.996848,0.000985,0.000416,0,0,1,1
0.99689,0.00094,-0.000511,0,0,1,1
0.996814,0.000934,-0.000256,0,0,1,1
0.996795,0.000906,0.000316,0,0,1,1
0.996851,0.000962,0.000428,0,0,1,1
0.996844,0.00096,-0.000456,0,0,1,1
0.996948,0.000971,-0.000709,0,0,1,1
0.99689,0.000934,0.000589,0,0,1,1
0.997031,0.000896,-0.000282,0,0,1,1
0.997085,0.000945,0.000422,0,0,1,1
0.997055,0.002844,0.00371,0,0,1,1
0.996918,0.000943,0.000361,0,0,1,1
0.996963,0.000929,0.000446,0,0,1,1
0.99695,0.000924,-0.000181,0,0,1,1
0.9969,0.000932,-0.000348,0,0,1,1
0.997016,0.000943,-0.000323,0,0,1,1
0.996861,0.00098,0.000348,0,0,1,1
0.996632,0.001159,-0.001447,0,0,1,1
0.996632,0.000923,-0.000292,0,0,1,1
0.99673,0.000944,-0.000318,0,0,1,1
0.996769,0.000967,-0.000269,0,0,1,1
0.996798,0.000959,-0.000407,0,0,1,1
0.996718,0.000965,0.000354,0,0,1,1
0.996673,0.000968,-0.000488,0,0,1,1
0.996744,0.000968,0.000267,0,0,1,1
0.996808,0.000963,-0.000354,0,0,1,1
0.996759,0.00099,-0.000295,0,0,1,1
0.996758,0.000959,-0.000389,0,0,1,1
0.9968,0.000946,-0.000326,0,0,1,1
0.996751,0.000939,0.000352,0,0,1,1
0.996787,0.000945,0.000414,0,0,1,1
0.996854,0.000982,-0.000412,0,0,1,1
0.996794,0.000935,0.000483,0,0,1,1
0.996777,0.000981,-0.000204,0,0,1,1
0.996847,0.000944,-0.000467,0,0,1,1
0.99688,0.00095,-0.000322,0,0,1,1
0.996918,0.000959,-0.000286,0,0,1,1
0.996887,0.000951,0.00039,0,0,1,1
0.99687,0.000974,0.000474,0,0,1,1
0.996796,0.00092,0.000229,0,0,1,1
0.996896,0.000958,-0.000506,0,0,1,1
0.996888,0.000937,0.000286,0,0,1,1
0.996942,0.000931,-0.000426,0,0,1,1
0.996937,0.000955,-0.000335,0,0,1,1
0.996882,0.00092,0.000303,0,0,1,1
0.996968,0.000954,-0.000546,0,0,1,1
0.997141,0.003819,0.011223,0,0,1,1
0.99694,0.001252,-0.00136,0,0,1,1
0.99696,0.000933,0.000079,0,0,1,1
0.996975,0.000995,-0.00031,0,0,1,1
0.996988,0.000937,-0.000459,0,0,1,1
0.996948,0.000979,-0.000383,0,0,1,1
0.998024,0.026559,-0.05586,0,0,1,1
0.998573,0.000964,-0.000264,0,0,1,1
0.99854,0.000976,-0.000269,0,0,1,1
0.998506,0.000928,0.000296,0,0,1,1
0.998558,0.000919,-0.000427,0,0,1,1
0.998493,0.000946,-0.000482,0,0,1,1
0.998524,0.000987,0.00024,0,0,1,1
0.998424,0.000966,0.000353,0,0,1,1
0.998541,0.000967,0.000427,0,0,1,1
0.998487,0.000989,0.0004,0,0,1,1
0.998516,0.000944,-0.000451,0,0,1,1
0.998582,0.000986,0.000153,0,0,1,1
0.998495,0.000958,-0.000428,0,0,1,1
0.998577,0.000982,0.000312,0,0,1,1
0.998545,0.000979,0.000299,0,0,1,1
0.998558,0.000941,0.000385,0,0,1,1
0.998415,0.000959,-0.000372,0,0,1,1
0.998451,0.000921,0.000509,0,0,1,1
0.998607,0.000998,0.000282,0,0,1,1
0.998442,0.000998,0.000311,0,0,1,1
0.998313,0.001384,-0.001797,0,0,1,1
0.998272,0.000993,0.000505,0,0,1,1
0.99822,0.00108,-0.000948,0,0,1,1
0.998244,0.00096,-0.000392,0,0,1,1
0.998274,0.001,0.00045,0,0,1,1
0.998307,0.000932,0.000567,0,0,1,1
0.99817,0.001244,0.001342,0,0,1,1
0.998056,0.000948,-0.000507,0,0,1,1
0.997965,0.000954,-0.000281,0,0,1,1
0.997911,0.000958,0.000511,0,0,1,1
0.997914,0.000963,0.000469,0,0,1,1
0.997849,0.000934,-0.000442,0,0,1,1
0.997906,0.000985,0.000507,0,0,1,1
0.99792,0.000941,-0.000436,0,0,1,1
0.997945,0.000948,0.000293,0,0,1,1
0.997952,0.001034,0.000704,0,0,1,1
0.997886,0.000938,-0.0003,0,0,1,1
0.99796,0.000965,0.000548,0,0,1,1
0.998012,0.000949,-0.000308,0,0,1,1
0.998039,0.000973,-0.000402,0,0,1,1
0.998086,0.000997,0.000436,0,0,1,1
0.998104,0.000954,0.000466,0,0,1,1
0.998169,0.000982,0.00025,0,0,1,1
0.998026,0.000982,0.000401,0,0,1,1
0.998114,0.000958,0.000378,0,0,1,1
0.998092,0.000932,0.00053,0,0,1,1
0.998173,0.000981,0.000492,0,0,1,1
0.998181,0.000954,0.000443,0,0,1,1
0.998142,0.000968,0.000389,0,0,1,1
0.998037,0.000934,-0.000408,0,0,1,1
0.997997,0.000961,0.00037,0,0,1,1
0.998065,0.001001,0.000604,0,0,1,1
0.998206,0.000953,0.000467,0,0,1,1
0.998208,0.000971,0.000593,0,0,1,1
0.998168,0.000976,0.000351,0,0,1,1
0.998189,0.000954,0.000456,0,0,1,1
0.998276,0.000969,0.000373,0,0,1,1
0.998242,0.000961,-0.000401,0,0,1,1
0.998197,0.000991,0.00055,0,0,1,1
0.998273,0.001023,0.000486,0,0,1,1
0.998207,0.000938,-0.00022,0,0,1,1
0.998232,0.000955,-0.000136,0,0,1,1
0.998286,0.000965,0.000225,0,0,1,1
0.998242,0.000974,0.000318,0,0,1,1
0.998244,0.00096,0.00042,0,0,1,1
0.998259,0.000971,-0.000348,0,0,1,1
0.99823,0.000953,0.000256,0,0,1,1
0.998193,0.000998,0.000368,0,0,1,1
0.998198,0.00094,-0.00043,0,0,1,1
0.998122,0.000976,-0.000428,0,0,1,1
0.998213,0.000976,0.000362,0,0,1,1
0.998233,0.000959,0.000403,0,0,1,1
0.998247,0.000961,-0.000517,0,0,1,1
1.045092,0.341585,0.46238,0,0,1,1
1.000507,0.031435,-0.027402,0,0,1,1
1.007687,0.111535,0.046243,0,0,1,1
1.012046,0.140435,0.201282,0,0,1,1
1.001225,0.045906,0.038729,0,0,1,1
1.000838,0.025236,-0.008831,0,0,1,1
1.008637,0.100471,0.12923,0,0,1,1
1.008228,0.069637,-0.016921,0,0,1,1
1.090555,0.463005,0.518091,0,0,1,0
1.057255,0.325958,0.243677,0,0,1,0
0.994161,0.06769,-0.046721,0,0,1,0
0.994899,0.022579,0.030849,0,0,1,0
1.002232,0.001,-0.000778,0,0,1,1
1.005777,0.070651,0.091805,0,0,1,1
1.00238,0.019401,0.015977,0,0,1,1
1.002628,0.045777,0.048121,1,0,0,1
1.001449,0.032284,0.023388,1,0,0,1
1.002308,0.038524,-0.019186,0,0,1,1
1.001148,0.010661,0.004561,0,0,1,1
1.002815,0.001109,-0.000534,0,0,1,1
1.002944,0.000908,-0.000237,0,0,1,1
1.002901,0.00155,0.002623,0,0,1,1
1.001423,0.03673,-0.038009,0,0,1,1
1.002024,0.01975,-0.016108,0,0,1,1
1.0027,0.000944,-0.000493,0,0,1,1
1.002633,0.000902,-0.000277,0,0,1,1
1.003349,0.048048,0.081505,0,0,1,1
1.002395,0.035389,0.029079,0,0,1,1
1.001451,0.023381,-0.022092,0,0,1,1
1.002187,0.007662,0.004727,0,0,1,1
1.001807,0.005754,0.00415,0,0,1,1
1.002981,0.00147,-0.000913,0,0,1,1
1.003126,0.000986,0.000614,0,0,1,1
1.002676,0.003366,0.006802,0,0,1,1
1.002942,0.005695,0.011362,0,0,1,1
1.0027,0.001315,0.000763,0,0,1,1
1.002699,0.001806,0.003666,0,0,1,1
1.000961,0.025863,0.013461,0,0,1,1
1.00261,0.024048,-0.023576,0,0,1,1
1.002796,0.000977,-0.000372,0,0,1,1
1.002718,0.000954,0.000256,0,0,1,1
1.003158,0.000979,0.000408,0,0,1,1
1.003239,0.000932,-0.000492,0,0,1,1
1.005256,0.065353,0.058718,0,0,1,1
1.00263,0.00225,-0.005055,0,0,1,1
1.002678,0.001036,0.000797,0,0,1,1
1.00097,0.051269,0.090335,0,0,1,1
1.004658,0.051075,0.045312,0,0,1,1
1.006413,0.078669,0.133707,0,0,1,1
1.003427,0.063924,0.098644,0,0,1,1
1.005333,0.06702,0.050746,0,0,1,1
1.003,0.011839,-0.013129,0,0,1,1
1.003833,0.019866,-0.014211,0,0,1,1
1.003637,0.026763,-0.018653,0,0,1,1
1.003456,0.010423,0.009126,0,0,1,1
1.003636,0.008845,-0.00614,0,0,1,1
1.00396,0.007691,0.005586,0,0,1,1
1.003624,0.007885,-0.005926,0,0,1,1
1.004057,0.012004,-0.012409,0,0,1,1
1.004298,0.0047,0.004243,0,0,1,1
1.001951,0.038625,-0.03909,0,0,1,1
1.001684,0.019459,-0.023892,0,0,1,1
1.003026,0.021645,-0.016245,0,0,1,1
1.003017,0.01006,-0.01479,0,0,1,1
1.003255,0.010503,-0.013833,0,0,1,1
1.002875,0.014682,-0.018376,0,0,1,1
1.002232,0.021007,-0.026117,0,0,1,1
1.004779,0.035086,0.035093,0,0,1,1
1.005936,0.044305,0.066945,0,0,1,1
1.003812,0.01213,-0.009262,0,0,1,1
1.004188,0.035414,0.051063,0,0,1,1
1.002581,0.068838,-0.048669,0,0,1,1
1.00432,0.015619,-0.010294,0,0,1,1
1.0044,0.018578,-0.023597,0,0,1,1
1.005338,0.02756,0.024587,0,0,1,1
1.003665,0.001056,0.000341,0,0,1,0
1.003488,0.000995,-0.000546,0,0,1,0
1.003296,0.000942,-0.000419,0,0,1,0
1.001955,0.071741,0.028554,0,0,1,0
1.002846,0.001544,0.002546,0,0,1,0
1.002889,0.002159,0.004639,0,0,1,0
1.023936,0.194835,0.253977,0,0,1,0
1.058033,0.296826,0.244577,0,0,1,0
1.000178,0.053384,0.022333,0,0,1,1
1.017479,0.158315,0.314896,0,0,1,1
1.001299,0.01225,-0.009727,0,0,1,1
1.002127,0.040845,0.030761,0,0,1,1
1.006741,0.204452,0.162974,0,0,1,1
1.010023,0.236903,0.157565,0,0,1,1
1.005897,0.057533,0.129328,0,0,1,1
1.002462,0.001481,0.001712,0,0,1,1
1.002372,0.00121,0.0016,0,0,1,1
1.001933,0.001369,-0.00216,0,0,1,1
1.001989,0.005137,0.010848,0,0,1,1
1.001849,0.001089,0.000976,0,0,1,1
1.010186,0.084478,0.161739,0,0,1,1
1.001908,0.003162,0.00657,0,0,1,1
1.001399,0.006326,-0.014414,0,0,1,1
1.002432,0.014718,-0.014379,0,0,1,1
1.000623,0.017642,0.020813,0,0,1,1
1.002565,0.018871,0.053699,0,0,1,1
1.008757,0.094282,0.161101,0,0,1,1
1.001815,0.005027,0.006342,0,0,1,1
1.001933,0.002591,0.004329,0,0,1,1
1.001572,0.004654,-0.004904,0,0,1,1
0.998659,0.004257,0.006408,0,0,1,1
0.999002,0.007499,-0.006924,0,0,1,1
0.998513,0.005583,-0.009724,0,0,1,1
0.999037,0.005329,-0.001054,0,0,1,1
0.998821,0.009749,-0.014956,0,0,1,1
0.998826,0.003805,0.005445,0,0,1,1
0.999046,0.001708,0.002003,0,0,1,1
0.998877,0.00328,-0.005753,0,0,1,1
0.999279,0.00909,0.024197,0,0,1,1
0.999018,0.004488,-0.007217,0,0,1,1
0.99863,0.008377,-0.008495,0,0,1,1
0.999783,0.007776,0.011387,0,0,1,1
0.99895,0.004486,0.011329,0,0,1,1
0.999065,0.010459,-0.012746,0,0,1,1
0.998796,0.014182,-0.023078,0,0,1,1
0.998936,0.002077,-0.00119,0,0,1,1
0.999083,0.002814,0.002739,0,0,1,1
0.998995,0.001437,0.001136,0,0,1,1
0.998864,0.004363,-0.006865,0,0,1,1
0.999223,0.00901,0.016,0,0,1,1
0.998942,0.005475,0.006784,0,0,1,1
1.001108,0.065905,0.176391,0,0,1,1
0.999417,0.004009,0.00754,0,0,1,1
0.999146,0.004254,0.006491,0,0,1,1
0.999691,0.010317,0.021656,0,0,1,1
0.999275,0.004252,0.008569,0,0,1,1
1.00191,0.058924,0.09437,0,0,1,1
0.999435,0.012165,-0.015122,0,0,1,1
0.998639,0.001135,-0.000549,0,0,1,1
0.999641,0.00152,0.001342,0,0,1,1
1.000437,0.011115,0.020843,0,0,1,1
0.999433,0.00335,0.00385,0,0,1,1
0.998895,0.009157,-0.00851,0,0,1,1
1.0044,0.049819,0.065905,0,0,1,1
0.999533,0.09111,0.159456,0,0,1,1
1.010126,0.093761,0.141202,0,0,1,1
0.998422,0.013069,-0.0068,0,0,1,1
1.000351,0.029431,0.032716,0,0,1,1
0.99972,0.040464,-0.062984,0,0,1,1
1.002149,0.054209,0.109512,0,0,1,1
1.003351,0.110517,0.15011,0,0,1,1
1.000144,0.004313,-0.00372,0,0,1,1
0.999739,0.002035,-0.001514,0,0,1,1
0.999618,0.002325,0.00201,0,0,1,1
0.999368,0.008733,0.002994,0,0,1,1
0.999959,0.017331,0.023981,0,0,1,1
0.999343,0.006503,-0.009806,0,0,1,1
0.999182,0.006193,-0.011978,0,0,1,1
0.999699,0.019001,0.025454,0,0,1,1
0.999464,0.008863,-0.012935,0,0,1,1
0.999023,0.003756,-0.00414,0,0,1,1
0.999079,0.005401,-0.009108,0,0,1,1
0.999324,0.00592,-0.00994,0,0,1,1
0.999114,0.007384,-0.011487,0,0,1,1
0.999208,0.00317,0.002355,0,0,1,1
0.999567,0.008808,-0.007638,0,0,1,1
0.998863,0.010962,-0.013439,0,0,1,1
0.99919,0.009362,-0.01366,0,0,1,1
0.99907,0.005052,0.004019,0,0,1,1
0.999588,0.012698,0.01873,0,0,1,1
0.999942,0.01008,0.013912,0,0,1,1
0.99933,0.001789,0.00196,0,0,1,1
1.006201,0.093719,0.192631,0,0,1,1
1.004011,0.045225,0.04314,0,0,1,1
1.00241,0.079105,-0.078976,0,0,1,1
1.006749,0.084359,0.114861,0,0,1,1
1.000295,0.00855,0.014649,0,0,1,1
0.999622,0.003227,-0.003939,0,0,1,1
0.999302,0.005185,-0.006304,0,0,1,1
0.999255,0.002352,0.002446,0,0,1,1
0.999435,0.004994,0.01193,0,0,1,1
0.999172,0.001606,0.002052,0,0,1,1
0.999275,0.002123,-0.001021,0,0,1,1
0.999252,0.005477,0.004402,0,0,1,1
0.999182,0.002364,0.001739,0,0,1,1
0.999221,0.001925,0.000936,0,0,1,1
0.999125,0.002818,0.003772,0,0,1,1
0.999046,0.009094,0.018763,0,0,1,1
0.999095,0.00755,-0.004314,0,0,1,1
0.999278,0.003061,0.000692,0,0,1,1
0.999273,0.002246,-0.001562,0,0,1,1
0.999153,0.006265,-0.008853,0,0,1,1
0.999238,0.010286,-0.015939,0,0,1,1
0.998788,0.006667,-0.00348,0,0,1,1
0.999137,0.007947,-0.009911,0,0,1,1
0.998909,0.011757,-0.028289,0,0,1,1
0.999023,0.008836,-0.011945,0,0,1,1
1.030087,0.232912,0.372428,0,0,1,1
1.071794,0.348061,0.38711,0,0,1,0
0.992831,0.039581,0.026013,0,0,1,0
1.003289,0.106688,0.146794,0,0,1,0
1.003266,0.121557,0.119682,0,0,1,0
0.996734,0.053973,0.094974,0,0,1,0
0.994822,0.034719,0.037797,0,0,1,0
1.011378,0.129842,0.168652,0,0,1,0
1.030561,0.163436,0.171945,0,0,1,0
0.999495,0.041837,0.065596,0,0,1,0
1.010116,0.144791,0.173234,0,0,1,0
1.001528,0.093066,0.176685,0,0,1,1
0.998708,0.073253,0.097792,0,0,1,1
0.998146,0.005234,-0.007962,0,0,1,1
0.998412,0.022796,-0.03726,0,0,1,1
1.002447,0.037022,0.080276,0,0,1,1
0.999631,0.004893,0.006579,0,0,1,1
0.999595,0.001934,0.002175,0,0,1,1
1.000269,0.012469,0.024471,0,0,1,1
0.999697,0.002349,-0.001444,0,0,1,1
0.999494,0.001616,0.001314,0,0,1,1
0.999479,0.002051,-0.002251,0,0,1,1
0.999346,0.002027,0.001036,0,0,1,1
0.999465,0.001749,0.001511,0,0,1,1
0.999418,0.001472,0.001179,0,0,1,1
0.999168,0.004119,-0.009843,0,0,1,1
0.99947,0.002138,0.001885,0,0,1,1
0.999432,0.002755,-0.00204,0,0,1,1
0.999262,0.003159,-0.001385,0,0,1,1
0.999242,0.002312,0.000438,0,0,1,1
0.99951,0.002649,-0.001138,0,0,1,1
0.999321,0.002004,0.001635,0,0,1,1
0.999504,0.003658,-0.003815,0,0,1,1
0.999536,0.00209,-0.001194,0,0,1,1
0.999506,0.004731,0.006138,0,0,1,1
0.999359,0.002137,-0.001127,0,0,1,1
0.999394,0.002041,-0.001455,0,0,1,1
0.999461,0.001373,0.001071,0,0,1,1
0.999362,0.003595,-0.00771,0,0,1,1
0.999382,0.003796,0.004506,0,0,1,1
0.999592,0.001461,0.001433,0,0,1,1
0.999483,0.001562,0.001308,0,0,1,1
0.999368,0.002456,0.001989,0,0,1,1
0.999367,0.001889,-0.001493,0,0,1,1
0.999339,0.002595,0.002016,0,0,1,1
0.99928,0.002557,-0.001449,0,0,1,1
0.999395,0.00878,-0.01328,0,0,1,1
0.999357,0.002054,0.001664,0,0,1,1
0.999463,0.003655,0.003768,0,0,1,1
0.999848,0.009365,0.011876,0,0,1,1
0.999659,0.017769,0.02709,0,0,1,1
1.04359,0.300573,0.452891,0,0,1,1
1.002667,0.028317,0.033897,0,1,0,1
1.003277,0.030722,0.027151,1,0,0,1
1.006691,0.146176,0.401598,1,0,0,0
1.002453,0.002748,-0.005186,0,0,1,0
1.002478,0.001023,0.001164,0,0,1,0
1.002381,0.000989,0.000621,0,0,1,0
1.002474,0.000972,-0.000231,0,0,1,0
1.002445,0.001025,-0.000451,0,0,1,0
