index,f_acc_p25,f_acc_p50,f_acc_p75,f_acc_vEnt,f_acc_tEnt,f_acc_acPer,f_acc_accNor,f_gyr_mean,f_gyr_std,f_gyr_p25,f_gyr_p50,f_gyr_p75,f_gyr_vEnt,f_gyr_acPer,f_gyr_acNor,f_loc_latStd,f_loc_longStd,f_loc_latChg,f_loc_longChg,f_loc_latAbsDv,f_loc_longAbsDv,f_aud_AbsMax,b_appSt_Act,b_appSt_InAct,b_appSt_Bkg,b_appSt_Miss,b_battPlg_Ac,b_battPlg_Usb,b_battPlg_Wrls,b_battPlg_Miss,b_battSt_Unk,b_battSt_Unplg,b_battSt_NtChrg,b_battSt_DsChrg,b_battSt_Chrg,b_battSt_Full,b_battSt_Miss,b_onPhn_F,b_onPhn_T,b_onPhn_Miss,b_ringMd_Norm,b_ringMd_silNV,b_ringMd_silV,b_ringMd_Miss,b_wifiSt_nr,b_wifiSt_rWifi,b_wifiSt_rWwan,b_wifiSt_Miss,b_time_0_6,b_time_6_12,b_time_12_18,b_time_18_24,b_time_3_9,b_time_9_15,b_time_15_21,b_time_21_3,b_class_home
6965,1.011945,1.016136,1.020036,2.014942,6.684581,0.258832,0.389582,0.05453,0.044382,0.025777,0.042404,0.065455,1.976743,2.769355,0.141812,,,,,,,8.623533,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,True,False,False
6966,1.00194,1.002714,1.003466,1.829974,6.684611,3.610547,0.134703,0.001709,0.000924,0.001037,0.001553,0.002071,2.105894,1.923773,0.111246,0.001555,0.000549,2e-05,-2.9e-05,0.016589,0.005907,-3.662724,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False
6967,1.017606,1.019169,1.020701,0.597847,6.684583,0.119568,0.124862,0.016627,0.001746,0.015901,0.016513,0.017142,0.900681,1.733366,0.085947,,,,,,,9.479222,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,False
6968,0.997307,0.998299,0.999454,2.623191,6.68461,7.751851,0.013366,0.002098,0.000966,0.001423,0.001964,0.002706,2.591447,4.248715,0.10358,3e-06,3e-06,-8e-06,5e-06,4e-06,3e-06,-2.885567,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,True,True
6969,1.013873,1.015124,1.016668,1.778319,6.684608,5.016958,0.107101,0.016854,0.001372,0.016105,0.016826,0.017547,2.039956,3.92508,0.101236,,,,,,,8.219326,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,True,False,False
6970,0.983006,0.984119,0.985201,2.623697,6.68461,3.128813,0.081022,0.022327,0.000835,0.021739,0.022317,0.022906,2.409648,4.340976,0.094691,,,,,,,4.787492,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False,True,False
6971,0.981359,0.982511,0.983845,2.53494,6.68461,1.134765,0.085874,0.023834,0.000882,0.023265,0.023825,0.024449,2.65374,3.566106,0.08686,,,,,,,5.159055,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,True,False
6972,0.998491,0.999238,0.999944,1.442404,6.684611,2.715937,0.123854,0.001623,0.000845,0.001103,0.001471,0.002061,1.665705,1.574661,0.0854,0.000462,0.00177,-0.0,-0.0,0.009115,0.034894,-2.627697,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,True,False,False,True
6973,0.999031,1.00049,1.001849,2.77899,6.68461,0.231119,0.673196,0.002525,0.00116,0.001646,0.002486,0.003076,2.657446,0.04999,0.401203,8e-06,9e-06,-1.6e-05,-1.7e-05,0.0,0.0,-2.82971,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,True,False,False,True,False,False,False,True,False,False,False,True
6974,1.008193,1.016093,1.023441,1.141599,6.68389,1.335189,0.192972,0.241198,0.481294,0.043877,0.074516,0.186069,0.886088,3.523619,0.138194,,,,,,,10.242848,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,True,False,True
6975,0.996024,1.004172,1.01382,1.732592,6.683968,0.438378,0.194904,0.412885,0.528879,0.076112,0.165715,0.524061,1.913128,7.67161,0.369079,,,,,,,9.954418,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False,False
6976,0.98757,0.988716,0.989833,2.533994,6.68461,4.759211,0.075918,0.017032,0.00087,0.016457,0.017,0.017629,2.593551,4.582846,0.082929,,,,,,,4.85203,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False
6977,0.970653,0.974466,0.980017,1.66587,6.682059,0.118332,0.320492,0.005077,0.004075,0.002576,0.00407,0.006236,1.855254,2.539642,0.151568,7e-06,6e-06,-1.8e-05,-1.7e-05,1e-06,1e-06,10.334718,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,True,True
6978,0.994722,1.009857,1.02608,1.433208,6.684099,0.382213,0.106575,0.247926,0.232361,0.100064,0.180694,0.292446,2.014169,7.443085,0.195427,,,,,,,9.457591,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,True,True
6979,1.002088,1.002921,1.003717,0.171261,6.682533,0.491223,0.102926,0.061459,0.425152,0.001518,0.002259,0.003226,0.217724,0.0,0.0,8e-06,1.9e-05,-1.5e-05,3.7e-05,0.0,1e-06,-0.238099,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,True,True
6980,1.026288,1.02757,1.028931,1.30079,6.684609,2.849715,0.08338,0.017796,0.002051,0.016778,0.017542,0.018281,1.474118,0.796963,0.216497,,,,,,,6.22059,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,False
6981,0.991904,0.993234,0.994506,2.543205,6.68461,1.274422,0.125612,0.015761,0.001096,0.015051,0.015787,0.016442,2.350133,0.039847,0.170364,,,,,,,8.81863,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,False
6982,1.000593,1.001243,1.001865,2.542664,6.684611,4.134868,0.098301,0.001694,0.000731,0.001175,0.001556,0.002168,2.756637,6.245588,0.080436,0.000961,0.002628,-1.3e-05,5e-06,0.009628,0.026372,-1.406259,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,True,False
6983,0.990479,0.9917,0.993127,2.572791,6.68461,4.921908,0.088305,0.0204,0.000949,0.019781,0.020355,0.021042,2.419841,1.195588,0.094437,,,,,,,5.55296,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,True
6984,1.008937,1.016025,1.024101,1.292096,6.684047,0.278947,0.212164,0.155713,0.315925,0.034265,0.059741,0.126466,0.967291,6.13623,0.09807,,,,,,,10.381366,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False,True,False,False,False,False
6985,1.000189,1.001004,1.001762,2.547223,6.684611,5.51918,0.039027,0.001498,0.000679,0.000978,0.001433,0.001913,2.306277,2.624486,0.072383,0.000469,0.001775,-0.0,0.0,0.007571,0.028672,-2.560594,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,True,True
6986,0.987192,0.988366,0.989561,2.53416,6.68461,1.195333,0.114033,0.018572,0.000869,0.017996,0.01857,0.019123,2.457166,7.371826,0.086059,,,,,,,5.062595,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,False
6987,1.018063,1.019618,1.021017,1.506881,6.684608,1.016247,0.084002,0.017916,0.006482,0.016142,0.016965,0.017897,0.727808,1.095834,0.183737,,,,,,,9.598184,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False
6988,1.003965,1.018759,1.034015,2.71198,6.684391,0.458819,0.815779,0.077558,0.042343,0.040861,0.072707,0.114106,2.830324,0.458351,0.607214,,,,,,,8.599879,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,True,False,False
6989,0.984707,0.989556,0.995538,1.319069,6.68427,1.97261,0.171666,0.126574,0.152915,0.038756,0.063284,0.135162,1.842507,0.0,0.0,,,,,,,9.480368,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False
6990,1.004751,1.005883,1.007099,2.674236,6.68461,1.016679,0.077574,0.016548,0.001002,0.015902,0.016533,0.017148,1.964028,3.905359,0.096459,,,,,,,4.976734,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False,True
6991,1.000932,1.00183,1.002561,2.518611,6.684611,0.433557,0.293153,0.001981,0.000989,0.001278,0.001854,0.00267,2.484806,1.924551,0.274029,1.7e-05,2.2e-05,-3.4e-05,4.3e-05,1e-06,1e-06,-2.713482,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,True,True
6992,0.999175,0.999813,1.000438,2.472051,6.684611,0.25993,0.091474,0.001397,0.000644,0.00103,0.001339,0.001718,2.455634,5.470866,0.075855,,,,,,,-2.264144,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False,True,False,False,False
6993,1.011908,1.03852,1.06042,2.270894,6.683624,0.683959,0.224488,0.204201,0.136797,0.096064,0.160586,0.266465,2.473652,4.425617,0.131518,0.00053,0.000712,0.002116,-0.003247,7.9e-05,0.000109,10.33397,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,True,False,False
6994,0.992981,0.99654,1.000301,1.263748,6.68444,0.30158,0.270103,0.229021,0.339311,0.054334,0.103492,0.229478,1.380851,3.342878,0.235537,,,,,,,10.339967,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,True
6995,1.025873,1.028378,1.031165,0.380455,6.683233,0.418108,0.150539,0.111837,0.451997,0.02086,0.022426,0.028128,0.290611,0.0,0.0,,,,,,,10.332213,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,True,False,False
6996,0.979509,0.980598,0.98188,2.562675,6.68461,0.637457,0.089409,0.023933,0.000851,0.023366,0.023941,0.024537,2.513328,2.251562,0.081959,,,,,,,6.717805,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,False
6997,0.998237,1.00584,1.016902,1.140297,6.683405,0.636865,0.289703,0.499597,0.899986,0.038084,0.164799,0.435625,1.327144,3.706347,0.022211,,,,,,,10.263013,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False,False
6998,1.027542,1.028752,1.029773,2.540208,6.68461,1.23521,0.09866,0.022188,0.000833,0.021645,0.022126,0.022718,2.449816,3.008906,0.085287,,,,,,,6.102559,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,True,True
6999,0.999471,1.000596,1.001703,2.53914,6.68461,0.231154,0.564126,0.002165,0.001064,0.001324,0.001967,0.002813,2.547082,0.04999,0.281833,1e-05,3.4e-05,-2e-05,6.9e-05,0.0,1e-06,-2.867973,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,False,True,False,False,False,True
7000,0.990883,0.992483,0.994072,1.91861,6.684608,0.358691,0.114902,0.020318,0.003625,0.018164,0.019943,0.022157,2.271807,0.239127,0.209749,,,,,,,7.880048,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,False
7001,0.985415,0.986553,0.987818,2.539499,6.68461,1.055696,0.107927,0.02227,0.001003,0.021629,0.022257,0.022902,1.942208,0.836589,0.095429,,,,,,,6.677083,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,True,True
7002,0.831315,1.033088,1.198491,2.620655,6.656561,1.115409,0.649099,1.082088,0.75593,0.531291,0.880186,1.381184,2.037436,6.726514,0.102815,,,,,,,10.331431,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,False
7003,0.850117,0.951996,1.116659,2.248797,6.657108,0.607416,0.217443,1.103428,0.465556,0.779929,1.047281,1.361259,2.594884,2.249048,0.311112,0.000318,0.001196,-0.000221,-0.000828,0.000626,0.002465,-0.091581,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,True,False,False
7004,0.970337,1.00043,1.045407,1.492866,6.660221,1.166725,0.301776,0.987999,0.944283,0.254224,0.60093,1.526435,2.388741,7.794969,0.189143,0.0,0.0,0.0,0.0,0.0,0.0,10.335173,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False,False
7005,1.019623,1.020702,1.021728,2.584297,6.684611,1.713389,0.105565,0.018709,0.000918,0.018095,0.018737,0.019326,2.592679,2.231299,0.143164,,,,,,,7.362011,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False,True
7006,0.994554,1.002245,1.022924,1.116344,6.673021,0.804656,0.114897,0.621694,1.150251,0.072,0.184734,0.670798,1.155577,9.731314,0.187313,0.000228,3e-05,0.000571,-6e-06,8.2e-05,2.4e-05,10.347949,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,True
7007,0.993853,1.001613,1.030057,1.298255,6.684127,5.290619,0.005255,0.146563,0.287608,0.010282,0.02014,0.07052,1.274072,0.0,0.0,0.0,1e-06,0.0,0.0,0.0,0.0,10.248672,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,True,False,False
7008,0.976983,0.998433,1.011747,1.471257,6.679681,1.09594,0.384463,0.428734,0.394648,0.087823,0.31947,0.690558,2.44345,0.0,0.0,,,,,,,10.322625,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,True
7009,0.787289,0.973626,1.267382,1.98291,6.582925,0.548805,0.318707,1.79312,1.118484,1.040523,1.554074,2.203563,2.19127,1.199215,0.175796,7.4e-05,0.000105,-0.000159,0.000255,3.3e-05,3.7e-05,-0.011538,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False,False,False
7010,1.015584,1.017384,1.019172,2.484035,6.684608,1.569082,0.092641,0.002321,0.00073,0.001824,0.002313,0.002751,2.459144,0.427474,0.084066,5e-06,3e-06,-1.1e-05,-1e-06,1e-06,1e-06,8.286269,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,True,False,True
7011,0.974799,0.978306,0.981466,1.087532,6.684486,3.706344,0.161813,0.067727,0.086057,0.02227,0.036744,0.081385,1.552442,3.706358,0.13264,,,,,,,8.825854,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True
7012,0.97848,0.979683,0.980873,2.486682,6.68461,3.663767,0.094732,0.024489,0.000874,0.023878,0.024466,0.025082,2.609892,1.135696,0.096174,,,,,,,5.351858,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False,True
7013,0.974751,1.008555,1.04259,1.788656,6.681968,0.80444,0.229363,0.124115,0.100258,0.034964,0.074788,0.208837,2.56175,0.0,0.0,0.000168,0.001665,-0.000654,0.007212,2.7e-05,0.000262,10.348077,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,True,False,False
7014,0.999921,1.000599,1.001341,2.467341,6.684611,1.589042,0.128947,0.001599,0.000761,0.001137,0.001487,0.002096,1.988336,3.899228,0.081151,0.000447,0.001799,0.0,0.0,0.007469,0.030065,-2.758642,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,True,False,False,True,False,False,False,True,False,False,True,True
7015,0.974053,0.97572,0.977414,1.081824,6.6846,0.079685,0.157427,0.03943,0.02449,0.022374,0.029944,0.050333,1.795871,0.477943,0.313113,,,,,,,8.977399,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False
7016,0.988179,0.989444,0.990655,0.128652,6.683376,0.059783,0.452738,0.017682,0.007837,0.016436,0.017015,0.017667,0.393949,0.278907,0.052692,,,,,,,10.319629,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,True
7017,1.016684,1.018453,1.020072,2.427635,6.684608,5.029103,0.108442,0.001607,0.000643,0.001171,0.001566,0.002022,2.629147,10.00792,0.089616,7e-06,1e-05,-1.7e-05,1.6e-05,2e-06,3e-06,7.949092,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,True,False
7018,1.015136,1.016385,1.017608,2.444486,6.68461,0.498152,0.090957,0.017198,0.001029,0.016509,0.017207,0.017819,1.998511,0.219208,0.148515,,,,,,,6.930495,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False,True
7019,0.986627,0.987831,0.988981,2.407219,6.68461,4.979467,0.065697,0.017122,0.000846,0.016567,0.017104,0.017708,2.585802,3.067985,0.082312,,,,,,,5.379897,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False
7020,0.983572,0.987686,1.009568,0.777123,6.674721,0.139295,0.210159,0.529272,1.158005,0.023384,0.04037,0.340218,0.917583,6.016797,0.338534,,,,,,,10.311782,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,True,True
7021,1.016658,1.018529,1.020536,1.814835,6.684517,0.059778,0.768887,0.016472,0.001231,0.01579,0.016408,0.017015,1.482639,3.486352,0.133126,,,,,,,9.897822,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,False
7022,1.015991,1.01772,1.019487,2.522331,6.684608,0.215263,0.115437,0.001787,0.00066,0.001303,0.001798,0.002191,2.534437,0.880094,0.129031,1.4e-05,1e-05,-3.2e-05,-2.5e-05,3e-06,2e-06,8.725994,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,True,True
7023,1.014628,1.021031,1.027689,1.540155,6.684456,6.296934,0.153959,0.142937,0.222448,0.033709,0.064175,0.143652,1.554914,7.193649,0.074845,,,,,,,10.266358,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,False
7024,1.014928,1.017117,1.019346,0.944745,6.684589,0.402328,0.118626,0.002236,0.001616,0.001322,0.001957,0.002701,1.619714,5.858904,0.105045,2e-06,2e-06,-5e-06,-8e-06,1e-06,1e-06,10.153585,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,True,True
7025,0.982213,0.986708,0.991872,0.941975,6.679837,1.392831,0.207911,0.388735,0.658566,0.04674,0.087593,0.41263,1.427108,5.19963,0.009229,,,,,,,8.844048,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False,True,False,False,False,False
7026,1.020304,1.045422,1.124351,1.820341,6.676874,4.88776,0.089244,0.292286,0.728932,0.00408,0.079199,0.253667,0.717595,0.0,0.0,1.4e-05,6e-06,4.5e-05,-1.2e-05,5e-06,3e-06,10.36322,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,True,False,True
7027,1.025428,1.028686,1.032077,0.807652,6.684124,3.137752,0.10977,0.043067,0.116823,0.008852,0.01608,0.031098,0.456612,2.247281,0.242784,0.0,0.0,0.0,0.0,0.0,0.0,10.333287,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False
7028,1.015309,1.017169,1.018847,2.469825,6.684608,1.330895,0.098321,0.001782,0.000709,0.001261,0.001758,0.002229,2.618037,0.477765,0.094331,6e-06,2e-06,-2.3e-05,4e-06,5e-06,2e-06,9.567805,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,True,False,True
7029,0.997866,0.998603,0.999338,2.609437,6.684611,1.126616,0.124508,0.001627,0.00076,0.00112,0.00153,0.002153,2.464371,0.749685,0.088292,0.000461,0.001794,4.5e-05,-4.6e-05,0.009102,0.034758,-2.663696,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,True,True
7030,0.992972,0.993767,0.994598,1.523666,6.68461,0.199064,0.361984,0.021286,0.005649,0.01959,0.02023,0.021011,0.884596,1.574012,0.004935,,,,,,,8.088562,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False
7031,0.993525,1.019076,1.02338,0.956854,6.683989,5.230271,0.025176,0.143166,0.401944,0.007911,0.012365,0.024812,0.799336,5.506874,0.447838,0.000192,4.5e-05,-0.0,1e-06,0.000188,5.4e-05,10.339094,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,True,False,True
7032,0.983414,1.006987,1.026465,1.870911,6.683405,0.498146,0.346077,0.135527,0.117543,0.040195,0.077306,0.219686,2.42136,0.0,0.0,,,,,,,10.261512,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,True,False,False,False
7033,0.827108,1.011158,1.208806,2.62424,6.642632,0.62361,0.469663,0.925376,0.608627,0.462735,0.760107,1.240313,2.277602,9.957628,0.111525,0.0,0.0,0.0,0.0,0.0,0.0,10.115368,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,False
7034,0.971443,0.98435,1.027246,1.091364,6.671052,3.745168,0.231985,0.837341,1.42336,0.101756,0.323035,0.753564,1.222227,5.300607,0.227049,,,,,,,10.370016,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,True,False,False
7035,1.010191,1.028371,1.048832,1.69196,6.682988,0.318822,0.205998,0.388262,0.441349,0.088629,0.230351,0.538336,1.928866,6.596059,0.242138,,,,,,,10.126871,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,False
7036,1.024182,1.026122,1.028015,2.32344,6.684608,0.990331,0.119208,0.002067,0.000718,0.001555,0.002032,0.002572,2.47081,2.715717,0.120548,2.2e-05,1.6e-05,-2.4e-05,3.4e-05,2.3e-05,1.3e-05,10.0871,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,False
7037,0.873539,1.02577,1.153023,2.632019,6.670287,0.557948,0.743983,0.642384,0.360644,0.386039,0.558752,0.808175,2.427453,0.557874,0.359938,,,,,,,10.32325,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False
7038,1.000924,1.001758,1.002589,1.114592,6.68461,1.646348,0.096674,0.001595,0.000939,0.001121,0.00149,0.001936,1.50873,1.698733,0.10002,0.000392,0.001447,2.1e-05,0.000217,0.003961,0.014776,-1.002553,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,True,False,False
7039,0.867117,1.084309,1.370665,2.598715,6.639053,1.095926,0.603505,1.438975,0.705302,0.860878,1.378952,1.921561,2.735466,1.076034,0.376333,,,,,,,10.325482,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False
7040,1.026953,1.028058,1.029206,2.447053,6.68461,6.497239,0.08384,0.022194,0.000892,0.021614,0.022168,0.02277,2.494309,1.314891,0.087787,,,,,,,8.114325,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,True,True
7041,0.979128,0.9804,0.981592,2.637756,6.68461,5.435359,0.116243,0.024519,0.000844,0.023954,0.024508,0.02509,2.441909,0.358657,0.079913,,,,,,,5.241747,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,True,True
7042,1.016125,1.018367,1.020687,0.546887,6.684412,0.099634,0.292794,0.02332,0.035221,0.014314,0.015698,0.018119,0.551309,3.666434,0.009892,,,,,,,10.179906,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False
7043,0.984544,1.029224,1.091129,1.999379,6.655712,0.925356,0.195208,0.675617,0.880917,0.064352,0.279154,0.908235,2.063462,6.462401,0.018994,5.9e-05,0.000264,0.00016,0.00075,1.6e-05,5.8e-05,10.33767,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,True,False,False,False
